,GNN,Neural Network,Linear Regression,Rolling Mean
303,0.36627996,1.2765442,0.043377988,0.028074026
304,0.10996163,0.55608124,0.021741295,2.9802322e-08
305,0.09428656,0.015105788,0.23178178,2.9802322e-08
306,0.07455626,0.056448758,0.14359123,0.18467283
307,0.10523799,0.01860242,0.29875302,0.051776625
308,0.03511587,0.02207164,0.13249898,0.3032652
309,0.3377335,1.9481678,0.15952408,0.08572088
310,0.019112824,0.26579425,0.03956771,0.0018206835
311,0.03862895,0.13779663,0.29875302,0.0064177364
312,0.18387836,0.06419152,0.11369282,2.9802322e-08
313,0.001225166,0.07846278,0.09573245,0.021960378
314,0.028437719,0.1368776,0.03862313,2.9802322e-08
315,0.108356774,0.36271468,0.022102723,0.070003375
316,0.09842926,0.075269066,0.07487066,0.064517505
317,0.31501254,0.9288027,0.16010678,0.024502229
318,0.10249232,0.47959113,0.29875302,2.9802322e-08
319,0.30889595,0.80052066,0.12847756,0.028047582
320,0.15982735,0.09374522,0.29875302,0.20766957
321,0.10084413,0.0758088,0.042854965,0.050216854
322,0.016749263,0.10867296,0.16514969,0.028704703
323,0.025950745,0.26396772,0.068479896,2.9802322e-08
324,0.2107786,0.0023340136,0.29875302,2.9802322e-08
325,0.01302433,3.1027975,0.040548068,2.9802322e-08
326,0.11671758,0.1093473,0.019553155,0.0007560253
327,0.029282242,0.24740641,0.023719616,0.12349084
328,0.091894895,0.015781138,0.9184308,0.0100061
329,0.22444749,0.014766243,0.052038655,0.007411599
330,0.010223165,0.11046144,0.033828486,0.09838414
331,0.09221488,0.28790957,0.029972779,0.09494722
332,0.009549007,0.2735524,0.02504567,1.467105
333,0.016586417,0.22137377,0.05137363,0.03748128
334,0.033441216,1.5013486,0.29875302,0.121649474
335,0.20502518,2.0513947,0.16960883,2.9802322e-08
336,0.2508936,2.0069482,0.03176958,0.008600408
337,0.0156204775,0.4085644,0.03177572,0.005678689
338,0.0024853349,0.25637716,0.28859603,0.009844944
339,0.32833827,0.11681546,0.85462135,0.01406873
340,0.01464951,0.28629446,0.29033637,0.00084423274
341,0.018780649,0.11424726,0.1775676,0.020273518
342,0.16298923,0.2586971,0.29976094,0.11122111
343,0.01002977,1.5676727,0.024630615,2.9802322e-08
344,0.011828378,0.096897006,0.046462774,2.9802322e-08
345,0.18081579,0.24803934,0.00055954885,0.067653775
346,0.050943673,0.43303508,0.13916636,0.032346375
347,0.30222106,0.24822244,0.015807776,0.01994459
348,0.014829636,0.9158842,0.045250554,0.002159506
349,0.28291604,2.3043811,0.13681102,2.9802322e-08
350,0.046057522,0.382811,0.02160468,0.8214024
351,0.03571652,0.19548658,0.24031329,0.90333474
352,0.14498776,0.5630246,0.033958856,0.0063766763
353,0.2464518,1.0300434,0.02039428,0.025600106
354,0.070196986,0.5750214,0.13625926,0.0017691255
