,GNN,Neural Network,Linear Regression,Rolling Mean
416,0.11069004,0.63344043,0.033524852,0.013714135
417,0.34596938,0.32098287,0.29162002,0.131504
418,0.19935234,0.79109484,0.08642048,0.05050206
419,0.058787942,0.8679345,0.5633936,0.18188429
420,0.027718723,0.821284,0.09790219,0.9826274
421,0.02426362,0.7290842,0.13590819,0.015274286
422,0.15225783,0.175874,0.10986805,0.24660408
423,0.06733787,1.0181595,0.032202035,0.059874415
424,0.23724133,1.1755975,0.032598436,0.010069668
425,0.003018856,0.16201998,0.38981885,0.15501547
426,0.14530551,0.075926684,0.09810138,0.04308313
427,0.012822092,0.67138755,0.08366808,0.008506775
428,0.03816682,0.85731184,0.060713887,1.7258188
429,0.24675691,0.4855007,0.4133377,0.3472588
430,0.03882122,0.6397112,0.08964583,0.8727335
431,0.44608855,0.3144318,0.058574677,0.0047324933
432,0.07666245,0.44394875,0.06236109,0.21340977
433,0.027300179,0.42020634,0.5633936,0.07042676
434,0.002306074,0.03862235,0.19587827,0.021149755
435,0.0496161,0.37873092,0.30176243,0.14694561
436,0.73114216,0.78081715,0.025381744,0.22749808
437,0.0676834,0.3986549,0.078558005,0.04561186
438,0.040721,0.5492621,0.08418074,0.05581081
439,0.009885617,1.0709734,0.075994544,0.098354876
440,0.07377833,0.6921209,0.06635016,0.13106753
441,0.07561743,0.24694324,0.036914647,0.021261334
442,0.05452025,0.41523215,0.050633892,0.37853825
443,0.06777653,0.2679559,0.037597746,0.14278936
444,0.0476076,0.75224507,0.11146796,0.4187069
445,0.130126,1.0002679,0.05074981,0.004833281
446,0.050570622,0.28544164,0.090604246,0.058598697
447,0.012771726,0.70656055,0.107121825,0.23667952
448,0.16602224,0.3906199,0.049171925,0.010637581
449,0.11126888,0.856214,0.11240113,0.029107869
450,0.03629428,0.6673862,0.22812569,0.13485205
451,0.07273832,0.46129495,0.59475493,0.00023162365
452,0.017816246,0.28648663,0.086689055,0.24320424
453,0.20823157,0.008323222,0.044765115,0.044515967
454,0.027185827,0.7309349,0.07793814,0.0582186
455,0.21714431,0.23984255,0.037251174,0.20523551
456,0.06357527,0.22478072,0.07299174,0.24243787
457,0.054111127,0.6017374,0.08921093,0.11567879
458,0.04153347,0.5163622,0.07113868,0.04786384
459,0.049699187,0.62241405,0.01680401,0.15552095
460,0.21009243,0.8182458,0.103405595,0.07519424
461,0.02958864,1.0496445,0.012161225,0.37594607
462,0.055444002,0.8325449,0.50867814,0.08400589
463,0.04682848,0.22607702,0.19774574,0.51939034
464,0.07741532,0.6562313,0.07089496,0.014215529
465,0.046635747,0.5018811,0.25711513,0.031911075
466,0.03415656,0.7577774,0.04829005,0.019771695
467,0.008015692,0.09243991,0.0476878,0.22432429
468,0.056498885,0.040291607,0.0297338,0.07594305
469,0.039001644,0.14581214,0.09662962,0.9256129
470,0.061519444,0.60403043,0.06530851,1.4814186
471,0.068270355,0.07484304,0.18888104,0.2190131
472,0.035140038,0.5302716,0.068252325,1.0431318
473,0.005074598,0.6710185,0.35014293,0.026308998
474,0.4014969,2.2815073,0.19866729,0.66059446
475,0.25018597,0.88038397,0.08449015,0.0520913
476,0.107069016,0.87092996,0.06061393,0.13680963
477,0.11104703,0.4676262,0.14995265,0.33444417
478,0.13275146,0.7641115,0.041750938,0.011701703
479,0.5180656,0.36217064,0.039022207,0.23355162
480,0.043973833,0.2953088,0.020321615,0.032957494
481,0.119873464,0.975997,0.040553674,0.55972457
482,0.20542003,1.1122175,0.10989499,0.33141607
483,0.051444113,1.5463988,0.02935043,0.25975516
484,0.05599238,0.74903154,0.012346506,0.28858927
485,0.13978118,0.7476305,0.06163439,0.1054942
486,0.10261944,0.80527604,0.17125665,0.14335266
487,0.20436907,2.4487193,0.024437428,0.06166607
488,0.065856695,0.2996006,0.115021944,0.22224975
489,0.067091346,0.009759821,0.16790575,0.22462693
490,0.019440323,0.83089745,0.075184435,0.03009665
491,0.13493907,0.5397038,0.056747496,0.066033125
492,0.030264378,0.07537721,0.1896854,0.3123942
493,0.14340355,0.1508458,0.10580027,0.37120214
494,0.12338111,0.4710394,0.06442228,0.13292931
495,0.066387,0.52313536,0.039313972,0.04865405
496,0.5965719,0.33247498,0.079060614,0.35588038
497,0.3216009,0.9296909,0.15263465,0.04677868
498,0.07541758,0.56064254,0.015167952,0.0464074
499,0.18453377,0.56564784,0.16969919,0.086758435
500,0.19112414,0.5302204,0.013013065,0.04979062
501,0.019271195,0.73799545,0.0504542,0.0032163858
502,0.021529675,0.24376193,0.070822924,0.13246381
503,0.0054244995,0.8028874,0.1260857,0.1594391
504,0.36480272,0.30483696,0.09514159,0.19231594
505,0.048334777,0.72058415,0.077537835,0.21665317
506,0.021554172,1.145748,0.20143363,0.08310529
507,0.14212549,0.041587815,0.08089152,0.16415542
508,0.01918596,0.85864466,0.045502722,0.03614807
509,0.13869983,0.7150788,0.06361387,1.3723778
510,0.01012671,0.07331367,0.69574356,0.13955465
511,0.07685751,0.70777094,0.097879946,0.7080525
512,0.02427286,0.56327397,0.058315754,2.5603018
513,0.7528508,1.1558335,0.5967641,0.026084065
514,0.08053911,0.94171697,0.09073675,0.3598201
515,0.042948127,0.34026664,0.15615177,0.37150383
516,0.4053131,0.70248604,0.07762571,0.04065311
517,0.051581383,0.6852593,0.05160016,0.03377652
518,0.080544114,0.6327706,0.016124308,0.048124015
519,0.0520553,0.63238275,0.0964365,0.05027297
520,0.116723776,0.704345,0.034703553,0.2935012
521,0.17003709,0.5129354,0.2063359,0.2613948
522,0.14788955,0.61319846,0.13408154,0.27562648
523,0.022819787,0.09761875,0.077230096,0.026806504
524,0.009492695,0.3658617,0.043147713,0.6380949
525,0.011742771,2.7295952,0.09511754,0.2408506
526,0.0011414886,0.1235769,0.117753804,0.22380477
527,0.045811027,0.67660666,0.036377788,0.020216227
528,0.013084799,4.474319,0.1504823,1.4124193
529,0.09513593,3.1156807,0.052770894,0.095633626
530,0.050350904,0.76454186,0.053552628,0.34579206
531,0.557163,0.8574773,0.33067495,0.9012213
